Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Булочка для хотдога штучно_batch_7,Комбинирование,0,21,21
Булочка для хотдога штучно_batch_8,Комбинирование,0,2,2
Булочка для хотдога штучно_batch_8,Смешивание,2,12,10
Формовой_batch_16,Комбинирование,2,23,21
Булочка для хотдога штучно_batch_8,Формовка,12,13,1
Булочка для хотдога штучно_batch_8,Расстойка,13,38,25
Булочка для хотдога штучно_batch_7,Смешивание,21,31,10
Сэндвич_batch_32,Комбинирование,21,42,21
Батон Нарезной_batch_4,Комбинирование,23,42,19
Формовой_batch_16,Смешивание,23,35,12
Булочка для хотдога штучно_batch_7,Формовка,31,42,11
Формовой_batch_16,Формовка,35,46,11
Булочка для хотдога штучно_batch_8,Выпекание,38,60,22
Батон Нарезной_batch_4,Смешивание,42,52,10
Булочка для хотдога штучно_batch_7,Расстойка,42,67,25
Отрубной (общий)_batch_2,Комбинирование,42,63,21
Семейный_batch_3,Комбинирование,42,63,21
Сэндвич_batch_32,Смешивание,42,52,10
Формовой_batch_16,Расстойка,46,71,25
Батон Нарезной_batch_4,Формовка,52,62,10
Сэндвич_batch_32,Формовка,52,63,11
Булочка для хотдога штучно_batch_8,Остывание,60,105,45
Батон Нарезной_batch_4,Расстойка,62,87,25
Батон Нарезной_batch_1,Комбинирование,63,84,21
Отрубной (общий)_batch_2,Смешивание,63,73,10
Семейный_batch_3,Смешивание,63,73,10
Сэндвич_batch_14,Комбинирование,63,84,21
Сэндвич_batch_32,Расстойка,63,88,25
Булочка для хотдога штучно_batch_7,Выпекание,67,89,22
Формовой_batch_16,Выпекание,71,116,45
Отрубной (общий)_batch_2,Формовка,73,84,11
Семейный_batch_3,Формовка,73,84,11
Батон Нарезной_batch_1,Смешивание,84,94,10
Отрубной (общий)_batch_2,Расстойка,84,109,25
Семейный_batch_3,Расстойка,84,109,25
Сэндвич_batch_14,Смешивание,84,94,10
Сэндвич_batch_16,Комбинирование,84,105,21
Сэндвич_batch_2,Комбинирование,84,105,21
Батон Нарезной_batch_4,Выпекание,87,104,17
Сэндвич_batch_32,Выпекание,88,110,22
Булочка для хотдога штучно_batch_7,Остывание,89,134,45
Батон Нарезной_batch_1,Формовка,94,105,11
Сэндвич_batch_14,Формовка,94,105,11
Батон Нарезной_batch_4,Остывание,104,164,60
Батон Нарезной_batch_1,Расстойка,105,130,25
Бородинский_batch_2,Комбинирование,105,126,21
Булочка для хотдога штучно_batch_1,Комбинирование,105,126,21
Сэндвич_batch_14,Расстойка,105,130,25
Сэндвич_batch_16,Смешивание,105,115,10
Сэндвич_batch_2,Смешивание,105,115,10
Отрубной (общий)_batch_2,Выпекание,109,126,17
Семейный_batch_3,Выпекание,109,126,17
Сэндвич_batch_32,Остывание,110,155,45
Сэндвич_batch_16,Формовка,115,126,11
Сэндвич_batch_2,Формовка,115,126,11
Формовой_batch_16,Остывание,116,206,90
Бородинский_batch_2,Смешивание,126,136,10
Булочка для гамбургера большой с кунжутом_batch_5,Комбинирование,126,147,21
Булочка для хотдога штучно_batch_1,Смешивание,126,136,10
Отрубной (общий)_batch_2,Остывание,126,186,60
Семейный_batch_3,Остывание,126,186,60
Сэндвич_batch_16,Расстойка,126,151,25
Сэндвич_batch_2,Расстойка,126,151,25
Сэндвич_batch_9,Комбинирование,126,147,21
Батон Нарезной_batch_1,Выпекание,130,147,17
Сэндвич_batch_14,Выпекание,130,152,22
Бородинский_batch_2,Формовка,136,147,11
Булочка для хотдога штучно_batch_1,Формовка,136,147,11
Батон Нарезной_batch_1,Остывание,147,207,60
Бородинский_batch_2,Расстойка,147,167,20
Булочка для гамбургера большой с кунжутом_batch_5,Смешивание,147,157,10
Булочка для хотдога штучно_batch_1,Расстойка,147,172,25
Жайлы_batch_2,Комбинирование,147,165,18
Сэндвич_batch_9,Смешивание,147,157,10
Формовой_batch_17,Комбинирование,147,168,21
Сэндвич_batch_16,Выпекание,151,173,22
Сэндвич_batch_2,Выпекание,151,173,22
Сэндвич_batch_14,Остывание,152,197,45
Булочка для гамбургера большой с кунжутом_batch_5,Формовка,157,168,11
Сэндвич_batch_9,Формовка,157,168,11
Жайлы_batch_2,Смешивание,165,175,10
Формовой_batch_14,Комбинирование,165,186,21
Бородинский_batch_2,Выпекание,167,222,55
Булочка для гамбургера большой с кунжутом_batch_5,Расстойка,168,193,25
Сэндвич_batch_26,Комбинирование,168,189,21
Сэндвич_batch_9,Расстойка,168,193,25
Формовой_batch_17,Смешивание,168,180,12
Булочка для хотдога штучно_batch_1,Выпекание,172,194,22
Сэндвич_batch_16,Остывание,173,218,45
Сэндвич_batch_2,Остывание,173,218,45
Жайлы_batch_2,Формовка,175,185,10
Формовой_batch_17,Формовка,180,191,11
