Batch_ID,Product,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Батон Нарезной_batch_3,Батон Нарезной,Остывание,2804.0,2864.0,60
Формовой_batch_1,Формовой,Комбинирование,2810.0,2831.0,21
Формовой_batch_2,Формовой,Расстойка,2816.0,2841.0,25
Формовой_batch_1,Формовой,Смешивание,2832.0,2844.0,12
Формовой_batch_1,Формовой,Формовка,2845.0,2856.0,11
Формовой_batch_2,Формовой,Выпекание,2846.0,2891.0,45
Формовой_batch_1,Формовой,Расстойка,2861.0,2886.0,25
Батон Нарезной_batch_2,Батон Нарезной,Остывание,2864.0,2924.0,60
Формовой_batch_1,Формовой,Выпекание,2891.0,2936.0,45
Батон Нарезной_batch_1,Батон Нарезной,Остывание,2924.0,2984.0,60
Батон Верный_batch_1,Батон Верный,Остывание,2984.0,3044.0,60
Премиум_batch_1,Премиум,Остывание,3044.0,3119.0,75
Багет отрубной_batch_1,Багет отрубной,Остывание,3119.0,3164.0,45
Багет новый_batch_3,Багет новый,Остывание,3164.0,3239.0,75
Багет новый_batch_2,Багет новый,Остывание,3239.0,3314.0,75
Багет новый_batch_1,Багет новый,Остывание,3314.0,3389.0,75
Багет луковый_batch_1,Багет луковый,Остывание,3389.0,3434.0,45
Домашний_batch_1,Домашний,Остывание,3434.0,3494.0,60
Бородинский_batch_5,Бородинский,Остывание,3494.0,3614.0,120
Бородинский_batch_4,Бородинский,Остывание,3614.0,3734.0,120
Бородинский_batch_3,Бородинский,Остывание,3734.0,3854.0,120
Бородинский_batch_2,Бородинский,Остывание,3854.0,3974.0,120
Бородинский_batch_1,Бородинский,Остывание,3974.0,4094.0,120
Мини формовой_batch_4,Мини формовой,Остывание,4094.0,4184.0,90
Мини формовой_batch_3,Мини формовой,Остывание,4184.0,4274.0,90
Мини формовой_batch_2,Мини формовой,Остывание,4274.0,4364.0,90
Мини формовой_batch_1,Мини формовой,Остывание,4364.0,4454.0,90
Формовой_batch_20,Формовой,Остывание,4454.0,4544.0,90
Формовой_batch_19,Формовой,Остывание,4544.0,4634.0,90
Формовой_batch_18,Формовой,Остывание,4634.0,4724.0,90
Формовой_batch_17,Формовой,Остывание,4724.0,4814.0,90
Формовой_batch_16,Формовой,Остывание,4814.0,4904.0,90
Формовой_batch_15,Формовой,Остывание,4904.0,4994.0,90
Формовой_batch_14,Формовой,Остывание,4994.0,5084.0,90
Формовой_batch_13,Формовой,Остывание,5084.0,5174.0,90
Формовой_batch_12,Формовой,Остывание,5174.0,5264.0,90
Формовой_batch_11,Формовой,Остывание,5264.0,5354.0,90
Формовой_batch_10,Формовой,Остывание,5354.0,5444.0,90
Формовой_batch_9,Формовой,Остывание,5444.0,5534.0,90
Формовой_batch_8,Формовой,Остывание,5534.0,5624.0,90
Формовой_batch_7,Формовой,Остывание,5624.0,5714.0,90
Формовой_batch_6,Формовой,Остывание,5714.0,5804.0,90
Формовой_batch_5,Формовой,Остывание,5804.0,5894.0,90
Формовой_batch_4,Формовой,Остывание,5894.0,5984.0,90
Формовой_batch_3,Формовой,Остывание,5984.0,6074.0,90
Формовой_batch_2,Формовой,Остывание,6074.0,6164.0,90
Формовой_batch_1,Формовой,Остывание,6164.0,6254.0,90
