Batch_ID,Product,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Булочка для гамбургера большой с кунжутом_batch_5,Булочка для гамбургера большой с кунжутом,Остывание,663,708,45
Булочка для гамбургера большой с кунжутом_batch_8,Булочка для гамбургера большой с кунжутом,Выпекание,664,686,22
Булочка для гамбургера большой с кунжутом_batch_6,Булочка для гамбургера большой с кунжутом,Остывание,665,710,45
Булочка для гамбургера большой с кунжутом_batch_11,Булочка для гамбургера большой с кунжутом,Формовка,668,679,11
Булочка для гамбургера большой с кунжутом_batch_12,Булочка для гамбургера большой с кунжутом,Формовка,670,681,11
Булочка для гамбургера большой с кунжутом_batch_11,Булочка для гамбургера большой с кунжутом,Расстойка,679,704,25
Булочка для гамбургера большой с кунжутом_batch_13,Булочка для гамбургера большой с кунжутом,Смешивание,679,689,10
Булочка для гамбургера большой с кунжутом_batch_15,Булочка для гамбургера большой с кунжутом,Комбинирование,679,700,21
Булочка для гамбургера большой с кунжутом_batch_12,Булочка для гамбургера большой с кунжутом,Расстойка,681,706,25
Булочка для гамбургера большой с кунжутом_batch_14,Булочка для гамбургера большой с кунжутом,Смешивание,681,691,10
Булочка для гамбургера большой с кунжутом_batch_16,Булочка для гамбургера большой с кунжутом,Комбинирование,681,688,7
Булочка для гамбургера большой с кунжутом_batch_9,Булочка для гамбургера большой с кунжутом,Выпекание,683,705,22
Булочка для гамбургера большой с кунжутом_batch_7,Булочка для гамбургера большой с кунжутом,Остывание,684,729,45
Булочка для гамбургера большой с кунжутом_batch_10,Булочка для гамбургера большой с кунжутом,Выпекание,685,707,22
Булочка для гамбургера большой с кунжутом_batch_8,Булочка для гамбургера большой с кунжутом,Остывание,686,731,45
Булочка для хотдога штучно_batch_1,Булочка для хотдога штучно,Комбинирование,688,709,21
Булочка для гамбургера большой с кунжутом_batch_13,Булочка для гамбургера большой с кунжутом,Формовка,689,700,11
Булочка для гамбургера большой с кунжутом_batch_16,Булочка для гамбургера большой с кунжутом,Смешивание,689,699,10
Булочка для гамбургера большой с кунжутом_batch_14,Булочка для гамбургера большой с кунжутом,Формовка,691,702,11
Булочка для гамбургера большой с кунжутом_batch_13,Булочка для гамбургера большой с кунжутом,Расстойка,700,725,25
Булочка для гамбургера большой с кунжутом_batch_15,Булочка для гамбургера большой с кунжутом,Смешивание,700,710,10
Булочка для хотдога штучно_batch_2,Булочка для хотдога штучно,Комбинирование,700,721,21
Булочка для гамбургера большой с кунжутом_batch_14,Булочка для гамбургера большой с кунжутом,Расстойка,702,727,25
Булочка для гамбургера большой с кунжутом_batch_16,Булочка для гамбургера большой с кунжутом,Формовка,702,706,4
Булочка для гамбургера большой с кунжутом_batch_11,Булочка для гамбургера большой с кунжутом,Выпекание,704,726,22
Булочка для гамбургера большой с кунжутом_batch_9,Булочка для гамбургера большой с кунжутом,Остывание,705,750,45
Булочка для гамбургера большой с кунжутом_batch_12,Булочка для гамбургера большой с кунжутом,Выпекание,706,728,22
Булочка для гамбургера большой с кунжутом_batch_16,Булочка для гамбургера большой с кунжутом,Расстойка,706,731,25
Булочка для гамбургера большой с кунжутом_batch_10,Булочка для гамбургера большой с кунжутом,Остывание,707,752,45
Булочка для хотдога штучно_batch_1,Булочка для хотдога штучно,Смешивание,709,719,10
Плетенка_batch_1,Плетенка,Комбинирование,709,730,21
Булочка для гамбургера большой с кунжутом_batch_15,Булочка для гамбургера большой с кунжутом,Формовка,710,721,11
Булочка для хотдога штучно_batch_1,Булочка для хотдога штучно,Формовка,719,730,11
Булочка для гамбургера большой с кунжутом_batch_15,Булочка для гамбургера большой с кунжутом,Расстойка,721,746,25
Булочка для хотдога штучно_batch_2,Булочка для хотдога штучно,Смешивание,721,731,10
Плетенка_batch_2,Плетенка,Комбинирование,721,730,9
Булочка для гамбургера большой с кунжутом_batch_13,Булочка для гамбургера большой с кунжутом,Выпекание,725,747,22
Булочка для гамбургера большой с кунжутом_batch_11,Булочка для гамбургера большой с кунжутом,Остывание,726,771,45
Булочка для гамбургера большой с кунжутом_batch_14,Булочка для гамбургера большой с кунжутом,Выпекание,727,749,22
Булочка для гамбургера большой с кунжутом_batch_12,Булочка для гамбургера большой с кунжутом,Остывание,728,773,45
Булочка для хотдога штучно_batch_1,Булочка для хотдога штучно,Расстойка,730,755,25
Плетенка_batch_1,Плетенка,Смешивание,730,740,10
Плетенка_batch_2,Плетенка,Смешивание,730,740,10
Сэндвич_batch_1,Сэндвич,Комбинирование,730,751,21
Сэндвич_batch_2,Сэндвич,Комбинирование,730,751,21
Булочка для гамбургера большой с кунжутом_batch_16,Булочка для гамбургера большой с кунжутом,Выпекание,731,753,22
Булочка для хотдога штучно_batch_2,Булочка для хотдога штучно,Формовка,731,742,11
Плетенка_batch_1,Плетенка,Формовка,740,751,11
Булочка для хотдога штучно_batch_2,Булочка для хотдога штучно,Расстойка,742,767,25
Плетенка_batch_2,Плетенка,Формовка,742,747,5
Булочка для гамбургера большой с кунжутом_batch_15,Булочка для гамбургера большой с кунжутом,Выпекание,746,768,22
Булочка для гамбургера большой с кунжутом_batch_13,Булочка для гамбургера большой с кунжутом,Остывание,747,792,45
Плетенка_batch_2,Плетенка,Расстойка,747,772,25
Булочка для гамбургера большой с кунжутом_batch_14,Булочка для гамбургера большой с кунжутом,Остывание,749,794,45
Плетенка_batch_1,Плетенка,Расстойка,751,776,25
Сэндвич_batch_1,Сэндвич,Смешивание,751,761,10
Сэндвич_batch_2,Сэндвич,Смешивание,751,761,10
Сэндвич_batch_3,Сэндвич,Комбинирование,751,772,21
Сэндвич_batch_4,Сэндвич,Комбинирование,751,772,21
Булочка для гамбургера большой с кунжутом_batch_16,Булочка для гамбургера большой с кунжутом,Остывание,753,798,45
Булочка для хотдога штучно_batch_1,Булочка для хотдога штучно,Выпекание,755,777,22
Сэндвич_batch_1,Сэндвич,Формовка,761,772,11
Сэндвич_batch_2,Сэндвич,Формовка,761,772,11
Булочка для хотдога штучно_batch_2,Булочка для хотдога штучно,Выпекание,767,789,22
Булочка для гамбургера большой с кунжутом_batch_15,Булочка для гамбургера большой с кунжутом,Остывание,768,813,45
Плетенка_batch_2,Плетенка,Выпекание,772,789,17
Сэндвич_batch_1,Сэндвич,Расстойка,772,797,25
Сэндвич_batch_2,Сэндвич,Расстойка,772,797,25
Сэндвич_batch_3,Сэндвич,Смешивание,772,782,10
Сэндвич_batch_4,Сэндвич,Смешивание,772,782,10
Сэндвич_batch_5,Сэндвич,Комбинирование,772,793,21
Сэндвич_batch_6,Сэндвич,Комбинирование,772,793,21
Плетенка_batch_1,Плетенка,Выпекание,776,793,17
Булочка для хотдога штучно_batch_1,Булочка для хотдога штучно,Остывание,777,822,45
Сэндвич_batch_3,Сэндвич,Формовка,782,793,11
Сэндвич_batch_4,Сэндвич,Формовка,782,793,11
Булочка для хотдога штучно_batch_2,Булочка для хотдога штучно,Остывание,789,834,45
Плетенка_batch_2,Плетенка,Остывание,789,849,60
Плетенка_batch_1,Плетенка,Остывание,793,853,60
Сэндвич_batch_3,Сэндвич,Расстойка,793,818,25
Сэндвич_batch_4,Сэндвич,Расстойка,793,818,25
Сэндвич_batch_5,Сэндвич,Смешивание,793,803,10
Сэндвич_batch_6,Сэндвич,Смешивание,793,803,10
Сэндвич_batch_7,Сэндвич,Комбинирование,793,814,21
Сэндвич_batch_8,Сэндвич,Комбинирование,793,814,21
Сэндвич_batch_1,Сэндвич,Выпекание,797,819,22
Сэндвич_batch_2,Сэндвич,Выпекание,797,819,22
Сэндвич_batch_5,Сэндвич,Формовка,803,814,11
Сэндвич_batch_6,Сэндвич,Формовка,803,814,11
Сэндвич_batch_10,Сэндвич,Комбинирование,814,835,21
Сэндвич_batch_5,Сэндвич,Расстойка,814,839,25
Сэндвич_batch_6,Сэндвич,Расстойка,814,839,25
Сэндвич_batch_7,Сэндвич,Смешивание,814,824,10
Сэндвич_batch_8,Сэндвич,Смешивание,814,824,10
Сэндвич_batch_9,Сэндвич,Комбинирование,814,835,21
Сэндвич_batch_3,Сэндвич,Выпекание,818,840,22
Сэндвич_batch_4,Сэндвич,Выпекание,818,840,22
Сэндвич_batch_1,Сэндвич,Остывание,819,864,45
Сэндвич_batch_2,Сэндвич,Остывание,819,864,45
Сэндвич_batch_7,Сэндвич,Формовка,824,835,11
Сэндвич_batch_8,Сэндвич,Формовка,824,835,11
Сэндвич_batch_10,Сэндвич,Смешивание,835,845,10
Сэндвич_batch_11,Сэндвич,Комбинирование,835,856,21
Сэндвич_batch_12,Сэндвич,Комбинирование,835,856,21
Сэндвич_batch_7,Сэндвич,Расстойка,835,860,25
Сэндвич_batch_8,Сэндвич,Расстойка,835,860,25
Сэндвич_batch_9,Сэндвич,Смешивание,835,845,10
Сэндвич_batch_5,Сэндвич,Выпекание,839,861,22
Сэндвич_batch_6,Сэндвич,Выпекание,839,861,22
Сэндвич_batch_3,Сэндвич,Остывание,840,885,45
Сэндвич_batch_4,Сэндвич,Остывание,840,885,45
Сэндвич_batch_10,Сэндвич,Формовка,845,856,11
Сэндвич_batch_9,Сэндвич,Формовка,845,856,11
Сэндвич_batch_10,Сэндвич,Расстойка,856,881,25
Сэндвич_batch_11,Сэндвич,Смешивание,856,866,10
Сэндвич_batch_12,Сэндвич,Смешивание,856,866,10
Сэндвич_batch_13,Сэндвич,Комбинирование,856,877,21
Сэндвич_batch_14,Сэндвич,Комбинирование,856,869,13
Сэндвич_batch_9,Сэндвич,Расстойка,856,881,25
Сэндвич_batch_7,Сэндвич,Выпекание,860,882,22
Сэндвич_batch_8,Сэндвич,Выпекание,860,882,22
Сэндвич_batch_5,Сэндвич,Остывание,861,906,45
Сэндвич_batch_6,Сэндвич,Остывание,861,906,45
Сэндвич_batch_11,Сэндвич,Формовка,866,877,11
Сэндвич_batch_12,Сэндвич,Формовка,866,877,11
Сэндвич_batch_14,Сэндвич,Смешивание,869,879,10
Хлеб «Тартин бездрожжевой»_batch_1,Хлеб «Тартин бездрожжевой»,Комбинирование,869,872,3
Хлеб «Зерновой»_batch_1,Хлеб «Зерновой»,Комбинирование,872,893,21
Хлеб «Тартин бездрожжевой»_batch_1,Хлеб «Тартин бездрожжевой»,Смешивание,872,882,10
Сэндвич_batch_11,Сэндвич,Расстойка,877,902,25
Сэндвич_batch_12,Сэндвич,Расстойка,877,902,25
Сэндвич_batch_13,Сэндвич,Смешивание,877,887,10
Хлеб «Зерновой»_batch_2,Хлеб «Зерновой»,Комбинирование,877,890,13
Сэндвич_batch_14,Сэндвич,Формовка,879,886,7
Сэндвич_batch_10,Сэндвич,Выпекание,881,903,22
Сэндвич_batch_9,Сэндвич,Выпекание,881,903,22
Сэндвич_batch_7,Сэндвич,Остывание,882,927,45
Сэндвич_batch_8,Сэндвич,Остывание,882,927,45
Сэндвич_batch_14,Сэндвич,Расстойка,886,911,25
Хлеб «Тартин бездрожжевой»_batch_1,Хлеб «Тартин бездрожжевой»,Формовка,886,888,2
Сэндвич_batch_13,Сэндвич,Формовка,887,898,11
Хлеб «Тартин бездрожжевой»_batch_1,Хлеб «Тартин бездрожжевой»,Расстойка,888,908,20
Хлеб «Зерновой»_batch_2,Хлеб «Зерновой»,Смешивание,890,900,10
Чиабатта_batch_1,Чиабатта,Комбинирование,890,894,4
Хлеб «Зерновой»_batch_1,Хлеб «Зерновой»,Смешивание,893,903,10
Чиабатта_batch_1,Чиабатта,Смешивание,894,904,10
Сэндвич_batch_13,Сэндвич,Расстойка,898,923,25
Хлеб «Зерновой»_batch_2,Хлеб «Зерновой»,Формовка,900,907,7
Сэндвич_batch_11,Сэндвич,Выпекание,902,924,22
Сэндвич_batch_12,Сэндвич,Выпекание,902,924,22
Сэндвич_batch_10,Сэндвич,Остывание,903,948,45
Сэндвич_batch_9,Сэндвич,Остывание,903,948,45
Хлеб «Зерновой»_batch_1,Хлеб «Зерновой»,Формовка,903,914,11
Хлеб «Зерновой»_batch_2,Хлеб «Зерновой»,Расстойка,907,932,25
Чиабатта_batch_1,Чиабатта,Формовка,907,909,2
Хлеб «Тартин бездрожжевой»_batch_1,Хлеб «Тартин бездрожжевой»,Выпекание,908,924,16
Чиабатта_batch_1,Чиабатта,Расстойка,909,934,25
Сэндвич_batch_14,Сэндвич,Выпекание,911,933,22
Хлеб «Зерновой»_batch_1,Хлеб «Зерновой»,Расстойка,914,939,25
Сэндвич_batch_13,Сэндвич,Выпекание,923,945,22
Сэндвич_batch_11,Сэндвич,Остывание,924,969,45
Сэндвич_batch_12,Сэндвич,Остывание,924,969,45
Хлеб «Тартин бездрожжевой»_batch_1,Хлеб «Тартин бездрожжевой»,Остывание,924,984,60
Хлеб «Зерновой»_batch_2,Хлеб «Зерновой»,Выпекание,932,957,25
Сэндвич_batch_14,Сэндвич,Остывание,933,978,45
Чиабатта_batch_1,Чиабатта,Выпекание,934,959,25
Хлеб «Зерновой»_batch_1,Хлеб «Зерновой»,Выпекание,939,964,25
Сэндвич_batch_13,Сэндвич,Остывание,945,990,45
Хлеб «Зерновой»_batch_2,Хлеб «Зерновой»,Остывание,957,1032,75
Чиабатта_batch_1,Чиабатта,Остывание,959,1034,75
Хлеб «Зерновой»_batch_1,Хлеб «Зерновой»,Остывание,964,1039,75
