Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Формовой_batch_18,Смешивание,200,212,12
Формовой_batch_8,Формовка,201,212,11
Формовой_batch_2,Расстойка,202,227,25
Формовой_batch_21,Выпекание,206,251,45
Формовой_batch_6,Остывание,209,299,90
Бородинский_batch_3,Комбинирование,210,231,21
Бородинский_batch_4,Смешивание,210,220,10
Формовой_batch_18,Формовка,212,223,11
Формовой_batch_8,Расстойка,212,237,25
Формовой_batch_7,Выпекание,216,261,45
Формовой_batch_10,Остывание,219,309,90
Бородинский_batch_4,Формовка,220,231,11
Бородинский_batch_2,Смешивание,221,231,10
Формовой_batch_13,Комбинирование,221,242,21
Формовой_batch_18,Расстойка,223,248,25
Формовой_batch_2,Выпекание,227,272,45
Формовой_batch_4,Остывание,230,320,90
Бородинский_batch_2,Формовка,231,242,11
Бородинский_batch_3,Смешивание,231,241,10
Бородинский_batch_4,Расстойка,231,251,20
Формовой_batch_16,Комбинирование,231,252,21
Формовой_batch_8,Выпекание,237,282,45
Формовой_batch_19,Остывание,240,330,90
Бородинский_batch_3,Формовка,241,252,11
Бородинский_batch_2,Расстойка,242,262,20
Формовой_batch_13,Смешивание,242,254,12
Формовой_batch_20,Комбинирование,242,263,21
Формовой_batch_18,Выпекание,248,293,45
Бородинский_batch_4,Выпекание,251,306,55
Формовой_batch_21,Остывание,251,341,90
Бородинский_batch_3,Расстойка,252,272,20
Формовой_batch_1,Комбинирование,252,273,21
Формовой_batch_16,Смешивание,252,264,12
Формовой_batch_13,Формовка,254,265,11
Формовой_batch_7,Остывание,261,351,90
Бородинский_batch_2,Выпекание,262,317,55
Формовой_batch_11,Комбинирование,263,284,21
Формовой_batch_20,Смешивание,263,275,12
Формовой_batch_16,Формовка,264,275,11
Формовой_batch_13,Расстойка,265,290,25
Бородинский_batch_3,Выпекание,272,327,55
Формовой_batch_2,Остывание,272,362,90
Формовой_batch_1,Смешивание,273,285,12
Формовой_batch_12,Комбинирование,273,294,21
Формовой_batch_16,Расстойка,275,300,25
Формовой_batch_20,Формовка,275,286,11
Формовой_batch_8,Остывание,282,372,90
Мини формовой_batch_2,Комбинирование,284,305,21
Формовой_batch_11,Смешивание,284,296,12
Формовой_batch_1,Формовка,285,296,11
Формовой_batch_20,Расстойка,286,311,25
Формовой_batch_13,Выпекание,290,335,45
Формовой_batch_18,Остывание,293,383,90
Мини формовой_batch_3,Комбинирование,294,315,21
Формовой_batch_12,Смешивание,294,306,12
Формовой_batch_1,Расстойка,296,321,25
Формовой_batch_11,Формовка,296,307,11
Формовой_batch_16,Выпекание,300,345,45
Мини формовой_batch_2,Смешивание,305,317,12
Формовой_batch_17,Комбинирование,305,326,21
Бородинский_batch_4,Остывание,306,426,120
Формовой_batch_12,Формовка,306,317,11
Формовой_batch_11,Расстойка,307,332,25
Формовой_batch_20,Выпекание,311,356,45
Мини формовой_batch_1,Комбинирование,315,336,21
Мини формовой_batch_3,Смешивание,315,327,12
Бородинский_batch_2,Остывание,317,437,120
Мини формовой_batch_2,Формовка,317,328,11
Формовой_batch_12,Расстойка,317,342,25
Формовой_batch_1,Выпекание,321,366,45
Формовой_batch_17,Смешивание,326,338,12
Формовой_batch_9,Комбинирование,326,347,21
Бородинский_batch_3,Остывание,327,447,120
Мини формовой_batch_3,Формовка,327,338,11
Мини формовой_batch_2,Расстойка,328,353,25
Формовой_batch_11,Выпекание,332,377,45
Формовой_batch_13,Остывание,335,425,90
Мини формовой_batch_1,Смешивание,336,348,12
Формовой_batch_3,Комбинирование,336,357,21
Мини формовой_batch_3,Расстойка,338,363,25
Формовой_batch_17,Формовка,338,349,11
Формовой_batch_12,Выпекание,342,387,45
Формовой_batch_16,Остывание,345,435,90
Формовой_batch_14,Комбинирование,347,368,21
Формовой_batch_9,Смешивание,347,359,12
Мини формовой_batch_1,Формовка,348,359,11
Формовой_batch_17,Расстойка,349,374,25
Мини формовой_batch_2,Выпекание,353,398,45
Формовой_batch_20,Остывание,356,446,90
Формовой_batch_3,Смешивание,357,369,12
Формовой_batch_5,Комбинирование,357,378,21
Мини формовой_batch_1,Расстойка,359,384,25
Формовой_batch_9,Формовка,359,370,11
Мини формовой_batch_3,Выпекание,363,408,45
Формовой_batch_1,Остывание,366,456,90
Формовой_batch_14,Смешивание,368,380,12
Формовой_batch_22,Комбинирование,368,386,18
Формовой_batch_3,Формовка,369,380,11
Формовой_batch_9,Расстойка,370,395,25
Формовой_batch_17,Выпекание,374,419,45
