Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Формовой_batch_10,Комбинирование,0,21,21
Формовой_batch_11,Комбинирование,0,21,21
Формовой_batch_10,Смешивание,21,33,12
Формовой_batch_11,Смешивание,21,33,12
Формовой_batch_12,Комбинирование,21,42,21
Формовой_batch_13,Комбинирование,21,42,21
Формовой_batch_10,Формовка,33,44,11
Формовой_batch_11,Формовка,33,44,11
Формовой_batch_12,Смешивание,42,54,12
Формовой_batch_13,Смешивание,42,54,12
Формовой_batch_14,Комбинирование,42,63,21
Формовой_batch_15,Комбинирование,42,63,21
Формовой_batch_10,Расстойка,44,69,25
Формовой_batch_11,Расстойка,44,69,25
Формовой_batch_12,Формовка,54,65,11
Формовой_batch_13,Формовка,54,65,11
Формовой_batch_14,Смешивание,63,75,12
Формовой_batch_15,Смешивание,63,75,12
Формовой_batch_16,Комбинирование,63,84,21
Формовой_batch_17,Комбинирование,63,84,21
Формовой_batch_12,Расстойка,65,90,25
Формовой_batch_13,Расстойка,65,90,25
Формовой_batch_10,Выпекание,69,114,45
Формовой_batch_11,Выпекание,69,114,45
Формовой_batch_14,Формовка,75,86,11
Формовой_batch_15,Формовка,75,86,11
Формовой_batch_16,Смешивание,84,96,12
Формовой_batch_17,Смешивание,84,96,12
Формовой_batch_18,Комбинирование,84,105,21
Формовой_batch_19,Комбинирование,84,105,21
Формовой_batch_14,Расстойка,86,111,25
Формовой_batch_15,Расстойка,86,111,25
Формовой_batch_12,Выпекание,90,135,45
Формовой_batch_13,Выпекание,90,135,45
Формовой_batch_16,Формовка,96,107,11
Формовой_batch_17,Формовка,96,107,11
Формовой_batch_18,Смешивание,105,117,12
Формовой_batch_19,Смешивание,105,117,12
Формовой_batch_20,Комбинирование,105,126,21
Формовой_batch_21,Комбинирование,105,126,21
Формовой_batch_16,Расстойка,107,132,25
Формовой_batch_17,Расстойка,107,132,25
Формовой_batch_14,Выпекание,111,156,45
Формовой_batch_15,Выпекание,111,156,45
Формовой_batch_10,Остывание,114,204,90
Формовой_batch_11,Остывание,114,204,90
Формовой_batch_18,Формовка,117,128,11
Формовой_batch_19,Формовка,117,128,11
Формовой_batch_20,Смешивание,126,138,12
Формовой_batch_21,Смешивание,126,138,12
Формовой_batch_22,Комбинирование,126,147,21
Формовой_batch_23,Комбинирование,126,147,21
Формовой_batch_18,Расстойка,128,153,25
Формовой_batch_19,Расстойка,128,153,25
Формовой_batch_16,Выпекание,132,177,45
Формовой_batch_17,Выпекание,132,177,45
Формовой_batch_12,Остывание,135,225,90
Формовой_batch_13,Остывание,135,225,90
Формовой_batch_20,Формовка,138,149,11
Формовой_batch_21,Формовка,138,149,11
Мини формовой_batch_25,Комбинирование,147,168,21
Формовой_batch_22,Смешивание,147,159,12
Формовой_batch_23,Смешивание,147,159,12
Формовой_batch_24,Комбинирование,147,154,7
Формовой_batch_20,Расстойка,149,174,25
Формовой_batch_21,Расстойка,149,174,25
Формовой_batch_18,Выпекание,153,198,45
Формовой_batch_19,Выпекание,153,198,45
Мини формовой_batch_26,Комбинирование,154,175,21
Формовой_batch_24,Смешивание,154,166,12
Формовой_batch_14,Остывание,156,246,90
Формовой_batch_15,Остывание,156,246,90
Формовой_batch_22,Формовка,159,170,11
Формовой_batch_23,Формовка,159,170,11
Мини формовой_batch_25,Смешивание,168,180,12
Мини формовой_batch_27,Комбинирование,168,189,21
Формовой_batch_22,Расстойка,170,195,25
Формовой_batch_23,Расстойка,170,195,25
Формовой_batch_24,Формовка,170,174,4
Формовой_batch_20,Выпекание,174,219,45
Формовой_batch_21,Выпекание,174,219,45
Формовой_batch_24,Расстойка,174,199,25
Мини формовой_batch_26,Смешивание,175,187,12
Мини формовой_batch_28,Комбинирование,175,186,11
Формовой_batch_16,Остывание,177,267,90
Формовой_batch_17,Остывание,177,267,90
Мини формовой_batch_25,Формовка,180,191,11
Бородинский_batch_29,Комбинирование,186,207,21
Мини формовой_batch_28,Смешивание,186,198,12
Мини формовой_batch_26,Формовка,187,198,11
Бородинский_batch_30,Комбинирование,189,210,21
Мини формовой_batch_27,Смешивание,189,201,12
Мини формовой_batch_25,Расстойка,191,216,25
Формовой_batch_22,Выпекание,195,240,45
Формовой_batch_23,Выпекание,195,240,45
Мини формовой_batch_26,Расстойка,198,223,25
Мини формовой_batch_28,Формовка,198,204,6
Формовой_batch_18,Остывание,198,288,90
Формовой_batch_19,Остывание,198,288,90
Формовой_batch_24,Выпекание,199,244,45
Мини формовой_batch_27,Формовка,201,212,11
Мини формовой_batch_28,Расстойка,204,229,25
Бородинский_batch_29,Смешивание,207,217,10
Бородинский_batch_31,Комбинирование,207,228,21
Бородинский_batch_30,Смешивание,210,220,10
Бородинский_batch_32,Комбинирование,210,231,21
Мини формовой_batch_27,Расстойка,212,237,25
Мини формовой_batch_25,Выпекание,216,261,45
Бородинский_batch_29,Формовка,217,228,11
Формовой_batch_20,Остывание,219,309,90
Формовой_batch_21,Остывание,219,309,90
Бородинский_batch_30,Формовка,220,231,11
Мини формовой_batch_26,Выпекание,223,268,45
Бородинский_batch_29,Расстойка,228,248,20
Бородинский_batch_31,Смешивание,228,238,10
Бородинский_batch_33,Комбинирование,228,241,13
Мини формовой_batch_28,Выпекание,229,274,45
Бородинский_batch_30,Расстойка,231,251,20
Бородинский_batch_32,Смешивание,231,241,10
Домашний_batch_34,Комбинирование,231,234,3
Багет луковый_batch_35,Комбинирование,234,244,10
Домашний_batch_34,Смешивание,234,244,10
Бородинский_batch_31,Формовка,238,249,11
Мини формовой_batch_27,Выпекание,240,285,45
Формовой_batch_22,Остывание,240,330,90
Формовой_batch_23,Остывание,240,330,90
Багет новый_batch_36,Комбинирование,241,262,21
Бородинский_batch_32,Формовка,241,252,11
Бородинский_batch_33,Смешивание,241,251,10
Багет луковый_batch_35,Смешивание,244,254,10
Багет новый_batch_37,Комбинирование,244,265,21
Формовой_batch_24,Остывание,244,334,90
Бородинский_batch_29,Выпекание,248,303,55
Бородинский_batch_31,Расстойка,249,269,20
Домашний_batch_34,Формовка,249,251,2
Бородинский_batch_30,Выпекание,251,306,55
Бородинский_batch_33,Формовка,251,258,7
Домашний_batch_34,Расстойка,251,276,25
Бородинский_batch_32,Расстойка,252,272,20
Багет луковый_batch_35,Формовка,254,259,5
Бородинский_batch_33,Расстойка,258,278,20
Багет луковый_batch_35,Расстойка,259,279,20
Мини формовой_batch_25,Остывание,261,351,90
Багет новый_batch_36,Смешивание,262,272,10
Багет новый_batch_38,Комбинирование,262,273,11
Багет новый_batch_37,Смешивание,265,275,10
Багет отрубной_batch_39,Комбинирование,265,276,11
Мини формовой_batch_26,Остывание,268,358,90
Бородинский_batch_31,Выпекание,269,324,55
Багет новый_batch_36,Формовка,272,283,11
Бородинский_batch_32,Выпекание,272,327,55
Багет новый_batch_38,Смешивание,273,283,10
Премиум_batch_40,Комбинирование,273,275,2
Мини формовой_batch_28,Остывание,274,364,90
Багет новый_batch_37,Формовка,275,286,11
Батон Верный_batch_41,Комбинирование,275,288,13
Премиум_batch_40,Смешивание,275,285,10
Багет отрубной_batch_39,Смешивание,276,286,10
Батон Нарезной_batch_42,Комбинирование,276,297,21
Домашний_batch_34,Выпекание,276,293,17
Багет новый_batch_36,Расстойка,283,308,25
Багет новый_batch_38,Формовка,283,289,6
Бородинский_batch_33,Выпекание,285,340,55
Мини формовой_batch_27,Остывание,285,375,90
Багет новый_batch_37,Расстойка,286,311,25
Премиум_batch_40,Формовка,286,287,1
Багет отрубной_batch_39,Формовка,287,293,6
Премиум_batch_40,Расстойка,287,312,25
Батон Верный_batch_41,Смешивание,288,298,10
Батон Нарезной_batch_43,Комбинирование,288,309,21
Багет новый_batch_38,Расстойка,289,314,25
Багет луковый_batch_35,Выпекание,293,311,18
Багет отрубной_batch_39,Расстойка,293,318,25
Домашний_batch_34,Остывание,293,353,60
Батон Нарезной_batch_42,Смешивание,297,307,10
Батон Нарезной_batch_44,Комбинирование,297,318,21
Батон Верный_batch_41,Формовка,298,305,7
Бородинский_batch_29,Остывание,303,423,120
Батон Верный_batch_41,Расстойка,305,330,25
Бородинский_batch_30,Остывание,306,426,120
Батон Нарезной_batch_42,Формовка,307,318,11
Багет новый_batch_36,Выпекание,308,333,25
Батон Нарезной_batch_43,Смешивание,309,319,10
Батон Нарезной_batch_45,Комбинирование,309,323,14
Багет луковый_batch_35,Остывание,311,356,45
Багет новый_batch_37,Выпекание,311,336,25
Премиум_batch_40,Выпекание,312,337,25
Батон Нарезной_batch_42,Расстойка,318,343,25
Батон Нарезной_batch_44,Смешивание,318,328,10
Береке_batch_46,Комбинирование,318,339,21
Батон Нарезной_batch_43,Формовка,319,330,11
Батон Нарезной_batch_45,Смешивание,323,333,10
Береке_batch_47,Комбинирование,323,334,11
Багет новый_batch_38,Выпекание,324,349,25
Бородинский_batch_31,Остывание,324,444,120
Багет отрубной_batch_39,Выпекание,327,345,18
Бородинский_batch_32,Остывание,327,447,120
Батон Нарезной_batch_44,Формовка,328,339,11
Батон Нарезной_batch_43,Расстойка,330,355,25
Багет новый_batch_36,Остывание,333,408,75
Батон Верный_batch_41,Выпекание,333,350,17
Батон Нарезной_batch_45,Формовка,333,340,7
Береке_batch_47,Смешивание,334,344,10
Жайлы_batch_48,Комбинирование,334,355,21
Багет новый_batch_37,Остывание,336,411,75
Премиум_batch_40,Остывание,337,412,75
Батон Нарезной_batch_44,Расстойка,339,364,25
