Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Батон Верный_batch_1,Комбинирование,0,7,7
Бородинский_batch_1,Комбинирование,0,21,21
Батон Верный_batch_1,Смешивание,7,17,10
Диета_batch_1,Комбинирование,7,28,21
Батон Верный_batch_1,Формовка,17,21,4
Батон Верный_batch_1,Расстойка,21,46,25
Формовой_batch_6,Комбинирование,21,42,21
Бородинский_batch_1,Смешивание,22,32,10
Диета_batch_1,Смешивание,28,38,10
Формовой_batch_22,Комбинирование,28,49,21
Бородинский_batch_1,Формовка,33,44,11
Диета_batch_1,Формовка,38,49,11
Формовой_batch_6,Смешивание,42,54,12
Формовой_batch_8,Комбинирование,42,63,21
Бородинский_batch_1,Расстойка,44,64,20
Диета_batch_1,Расстойка,49,87,38
Формовой_batch_19,Комбинирование,49,70,21
Формовой_batch_22,Смешивание,49,61,12
Батон Верный_batch_1,Выпекание,51,68,17
Формовой_batch_6,Формовка,54,65,11
Формовой_batch_22,Формовка,61,72,11
Формовой_batch_13,Комбинирование,63,84,21
Формовой_batch_8,Смешивание,63,75,12
Бородинский_batch_1,Выпекание,64,119,55
Формовой_batch_6,Расстойка,65,90,25
Формовой_batch_17,Комбинирование,70,91,21
Формовой_batch_19,Смешивание,70,82,12
Формовой_batch_22,Расстойка,72,97,25
Формовой_batch_8,Формовка,75,86,11
Формовой_batch_19,Формовка,82,93,11
Батон Верный_batch_1,Остывание,84,144,60
Формовой_batch_13,Смешивание,84,96,12
Формовой_batch_9,Комбинирование,84,105,21
Формовой_batch_8,Расстойка,86,111,25
Диета_batch_1,Выпекание,87,122,35
Формовой_batch_6,Выпекание,90,135,45
Формовой_batch_10,Комбинирование,91,112,21
Формовой_batch_17,Смешивание,91,103,12
Формовой_batch_19,Расстойка,93,118,25
Формовой_batch_13,Формовка,96,107,11
Формовой_batch_22,Выпекание,97,142,45
Формовой_batch_17,Формовка,103,114,11
Формовой_batch_11,Комбинирование,105,126,21
Формовой_batch_9,Смешивание,105,117,12
Формовой_batch_13,Расстойка,107,132,25
Формовой_batch_8,Выпекание,111,156,45
Формовой_batch_1,Комбинирование,112,133,21
Формовой_batch_10,Смешивание,112,124,12
Формовой_batch_17,Расстойка,114,139,25
Формовой_batch_9,Формовка,117,128,11
Формовой_batch_19,Выпекание,118,163,45
Бородинский_batch_1,Остывание,119,239,120
Диета_batch_1,Остывание,124,214,90
Формовой_batch_10,Формовка,124,135,11
Формовой_batch_11,Смешивание,126,138,12
Формовой_batch_2,Комбинирование,126,147,21
Формовой_batch_9,Расстойка,128,153,25
Формовой_batch_13,Выпекание,132,177,45
Формовой_batch_1,Смешивание,133,145,12
Формовой_batch_4,Комбинирование,133,154,21
Формовой_batch_10,Расстойка,135,160,25
Формовой_batch_6,Остывание,136,226,90
Формовой_batch_11,Формовка,138,149,11
Формовой_batch_17,Выпекание,139,184,45
Формовой_batch_1,Формовка,145,156,11
Формовой_batch_22,Остывание,145,235,90
Формовой_batch_14,Комбинирование,147,168,21
Формовой_batch_2,Смешивание,147,159,12
Формовой_batch_11,Расстойка,149,174,25
Формовой_batch_9,Выпекание,153,198,45
Мини формовой_batch_1,Комбинирование,154,175,21
Формовой_batch_4,Смешивание,154,166,12
Формовой_batch_1,Расстойка,156,181,25
Формовой_batch_8,Остывание,157,247,90
Формовой_batch_2,Формовка,159,170,11
Формовой_batch_10,Выпекание,160,205,45
Формовой_batch_4,Формовка,166,177,11
Мини формовой_batch_3,Комбинирование,168,189,21
Формовой_batch_14,Смешивание,168,180,12
Формовой_batch_19,Остывание,168,258,90
Формовой_batch_2,Расстойка,170,195,25
Формовой_batch_11,Выпекание,174,219,45
Мини формовой_batch_1,Смешивание,175,187,12
Формовой_batch_7,Комбинирование,175,196,21
Формовой_batch_13,Остывание,177,267,90
Формовой_batch_4,Расстойка,177,202,25
Формовой_batch_14,Формовка,180,191,11
Формовой_batch_1,Выпекание,181,226,45
Формовой_batch_17,Остывание,184,274,90
Мини формовой_batch_1,Формовка,187,198,11
Мини формовой_batch_3,Смешивание,189,201,12
Формовой_batch_18,Комбинирование,189,210,21
Формовой_batch_14,Расстойка,191,216,25
Формовой_batch_2,Выпекание,195,240,45
Формовой_batch_5,Комбинирование,196,217,21
Формовой_batch_7,Смешивание,196,208,12
Мини формовой_batch_1,Расстойка,198,223,25
Формовой_batch_9,Остывание,198,288,90
Мини формовой_batch_3,Формовка,201,212,11
Формовой_batch_4,Выпекание,202,247,45
Формовой_batch_10,Остывание,205,295,90
Формовой_batch_7,Формовка,208,219,11
Формовой_batch_18,Смешивание,210,222,12
Формовой_batch_23,Комбинирование,210,231,21
Мини формовой_batch_3,Расстойка,212,237,25
Формовой_batch_14,Выпекание,216,261,45
Формовой_batch_21,Комбинирование,217,238,21
Формовой_batch_5,Смешивание,217,229,12
Формовой_batch_11,Остывание,219,309,90
