Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Диета_batch_48,Комбинирование,0,16,16
Здоровье_batch_49,Комбинирование,0,3,3
Здоровье_batch_49,Смешивание,3,13,10
Любимый_batch_50,Комбинирование,3,24,21
Здоровье_batch_49,Формовка,13,15,2
Здоровье_batch_49,Расстойка,15,40,25
Диета_batch_48,Смешивание,16,26,10
Любимый_batch_51,Комбинирование,16,37,21
Любимый_batch_50,Смешивание,24,34,10
Любимый_batch_52,Комбинирование,24,45,21
Диета_batch_48,Формовка,26,35,9
Любимый_batch_50,Формовка,34,45,11
Диета_batch_48,Расстойка,35,73,38
Любимый_batch_51,Смешивание,37,47,10
Любимый_batch_53,Комбинирование,37,58,21
Здоровье_batch_49,Выпекание,40,58,18
Любимый_batch_50,Расстойка,45,70,25
Любимый_batch_52,Смешивание,45,55,10
Любимый_batch_54,Комбинирование,45,66,21
Любимый_batch_51,Формовка,47,58,11
Любимый_batch_52,Формовка,55,66,11
Здоровье_batch_49,Остывание,58,118,60
Любимый_batch_51,Расстойка,58,83,25
Любимый_batch_53,Смешивание,58,68,10
Любимый_batch_55,Комбинирование,58,79,21
Любимый_batch_52,Расстойка,66,91,25
Любимый_batch_54,Смешивание,66,76,10
Любимый_batch_56,Комбинирование,66,87,21
Любимый_batch_53,Формовка,68,79,11
Любимый_batch_50,Выпекание,70,87,17
Диета_batch_48,Выпекание,73,108,35
Любимый_batch_54,Формовка,76,87,11
Любимый_batch_53,Расстойка,79,104,25
Любимый_batch_55,Смешивание,79,89,10
Любимый_batch_57,Комбинирование,79,90,11
Любимый_batch_51,Выпекание,83,100,17
Любимый_batch_50,Остывание,87,147,60
Любимый_batch_54,Расстойка,87,112,25
Любимый_batch_56,Смешивание,87,97,10
Отрубной (общий)_batch_58,Комбинирование,87,108,21
Любимый_batch_55,Формовка,89,100,11
Багет новый_batch_33,Комбинирование,90,111,21
Любимый_batch_57,Смешивание,90,100,10
Любимый_batch_52,Выпекание,91,108,17
Любимый_batch_56,Формовка,97,108,11
Любимый_batch_51,Остывание,100,160,60
Любимый_batch_55,Расстойка,100,125,25
Любимый_batch_57,Формовка,100,106,6
Любимый_batch_53,Выпекание,104,121,17
Любимый_batch_57,Расстойка,106,131,25
Багет новый_batch_34,Комбинирование,108,111,3
Диета_batch_48,Остывание,108,198,90
Любимый_batch_52,Остывание,108,168,60
Любимый_batch_56,Расстойка,108,133,25
Отрубной (общий)_batch_58,Смешивание,108,118,10
Багет новый_batch_33,Смешивание,111,121,10
Багет новый_batch_34,Смешивание,111,121,10
