Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Сэндвич_batch_9,Формовка,188,199,11
Отрубной (общий)_batch_3,Расстойка,189,214,25
Плетенка_batch_2,Выпекание,189,206,17
Сэндвич_batch_1,Комбинирование,189,210,21
Сэндвич_batch_24,Смешивание,189,199,10
Багет отрубной_batch_1,Смешивание,194,204,10
Премиум_batch_1,Комбинирование,194,197,3
Любимый_batch_8,Выпекание,196,213,17
Формовой_batch_18,Остывание,196,286,90
Батон Нарезной_batch_2,Комбинирование,197,218,21
Премиум_batch_1,Смешивание,199,209,10
Сэндвич_batch_24,Формовка,199,210,11
Сэндвич_batch_9,Расстойка,199,224,25
Багет отрубной_batch_1,Формовка,204,212,8
Сэндвич_batch_23,Остывание,205,250,45
Баварский Деревенский Ржаной_batch_1,Выпекание,206,224,18
Плетенка_batch_2,Остывание,206,266,60
Формовой_batch_16,Остывание,209,299,90
Сэндвич_batch_1,Смешивание,210,220,10
Сэндвич_batch_24,Расстойка,210,235,25
Сэндвич_batch_25,Комбинирование,210,231,21
Багет отрубной_batch_1,Расстойка,212,237,25
Премиум_batch_1,Формовка,212,214,2
Любимый_batch_8,Остывание,213,273,60
Мини формовой_batch_4,Остывание,214,304,90
Отрубной (общий)_batch_3,Выпекание,214,231,17
Премиум_batch_1,Расстойка,214,239,25
Батон Нарезной_batch_2,Смешивание,218,228,10
Любимый_batch_4,Комбинирование,218,239,21
Сэндвич_batch_1,Формовка,220,231,11
Баварский Деревенский Ржаной_batch_1,Остывание,224,314,90
Сэндвич_batch_9,Выпекание,224,246,22
Батон Нарезной_batch_2,Формовка,228,239,11
Отрубной (общий)_batch_3,Остывание,231,291,60
Сэндвич_batch_1,Расстойка,231,256,25
Сэндвич_batch_25,Смешивание,231,241,10
Сэндвич_batch_31,Комбинирование,231,252,21
Сэндвич_batch_24,Выпекание,235,257,22
Багет отрубной_batch_1,Выпекание,237,255,18
Батон Нарезной_batch_2,Расстойка,239,264,25
Бородинский_batch_3,Остывание,239,359,120
Любимый_batch_4,Смешивание,239,249,10
Мини формовой_batch_1,Комбинирование,239,260,21
Премиум_batch_1,Выпекание,239,264,25
Сэндвич_batch_25,Формовка,241,252,11
Сэндвич_batch_9,Остывание,246,291,45
Любимый_batch_4,Формовка,249,260,11
Сэндвич_batch_25,Расстойка,252,277,25
Сэндвич_batch_31,Смешивание,252,262,10
Формовой_batch_5,Комбинирование,252,273,21
Багет отрубной_batch_1,Остывание,255,300,45
Сэндвич_batch_1,Выпекание,256,278,22
Сэндвич_batch_24,Остывание,257,302,45
Булочка для гамбургера большой с кунжутом_batch_1,Комбинирование,260,281,21
Любимый_batch_4,Расстойка,260,285,25
Мини формовой_batch_1,Смешивание,260,272,12
Сэндвич_batch_31,Формовка,262,273,11
Батон Нарезной_batch_2,Выпекание,264,281,17
Премиум_batch_1,Остывание,264,339,75
Мини формовой_batch_1,Формовка,272,283,11
Сэндвич_batch_31,Расстойка,273,298,25
Сэндвич_batch_34,Комбинирование,273,294,21
Формовой_batch_5,Смешивание,273,285,12
Сэндвич_batch_25,Выпекание,277,299,22
Сэндвич_batch_1,Остывание,278,323,45
Батон Нарезной_batch_2,Остывание,281,341,60
Булочка для гамбургера большой с кунжутом_batch_1,Смешивание,281,291,10
Любимый_batch_2,Комбинирование,281,302,21
Мини формовой_batch_1,Расстойка,283,308,25
Любимый_batch_4,Выпекание,285,302,17
Формовой_batch_5,Формовка,285,296,11
Булочка для гамбургера большой с кунжутом_batch_1,Формовка,291,302,11
Булочка для гамбургера большой с кунжутом_batch_11,Комбинирование,294,315,21
Сэндвич_batch_34,Смешивание,294,304,10
Формовой_batch_5,Расстойка,296,321,25
Сэндвич_batch_31,Выпекание,298,320,22
Сэндвич_batch_25,Остывание,299,344,45
Булочка для гамбургера большой с кунжутом_batch_1,Расстойка,302,327,25
Любимый_batch_2,Смешивание,302,312,10
Любимый_batch_4,Остывание,302,362,60
Любимый_batch_6,Комбинирование,302,323,21
Сэндвич_batch_34,Формовка,304,315,11
Мини формовой_batch_1,Выпекание,308,353,45
Любимый_batch_2,Формовка,312,323,11
Багет новый_batch_3,Комбинирование,315,336,21
Булочка для гамбургера большой с кунжутом_batch_11,Смешивание,315,325,10
Сэндвич_batch_34,Расстойка,315,340,25
Сэндвич_batch_31,Остывание,320,365,45
Формовой_batch_5,Выпекание,321,366,45
Любимый_batch_2,Расстойка,323,348,25
Любимый_batch_6,Смешивание,323,333,10
Формовой_batch_1,Комбинирование,323,344,21
Булочка для гамбургера большой с кунжутом_batch_11,Формовка,325,336,11
Булочка для гамбургера большой с кунжутом_batch_1,Выпекание,327,349,22
Любимый_batch_6,Формовка,333,344,11
Багет новый_batch_3,Смешивание,336,346,10
Булочка для гамбургера большой с кунжутом_batch_11,Расстойка,336,361,25
Сэндвич_batch_12,Комбинирование,336,357,21
Сэндвич_batch_34,Выпекание,340,362,22
Любимый_batch_6,Расстойка,344,369,25
Сэндвич_batch_2,Комбинирование,344,365,21
Формовой_batch_1,Смешивание,344,356,12
Багет новый_batch_3,Формовка,346,357,11
Любимый_batch_2,Выпекание,348,365,17
Булочка для гамбургера большой с кунжутом_batch_1,Остывание,349,394,45
Мини формовой_batch_1,Остывание,353,443,90
Формовой_batch_1,Формовка,356,367,11
Багет новый_batch_3,Расстойка,357,382,25
Сэндвич_batch_12,Смешивание,357,367,10
Формовой_batch_4,Комбинирование,357,378,21
Булочка для гамбургера большой с кунжутом_batch_11,Выпекание,361,383,22
Сэндвич_batch_34,Остывание,362,407,45
Булочка для гамбургера большой с кунжутом_batch_4,Комбинирование,365,386,21
Любимый_batch_2,Остывание,365,425,60
Сэндвич_batch_2,Смешивание,365,375,10
Формовой_batch_5,Остывание,366,456,90
Сэндвич_batch_12,Формовка,367,378,11
Формовой_batch_1,Расстойка,367,392,25
Любимый_batch_6,Выпекание,369,386,17
Сэндвич_batch_2,Формовка,375,386,11
Бородинский_batch_5,Комбинирование,378,398,20
Сэндвич_batch_12,Расстойка,378,403,25
Формовой_batch_4,Смешивание,378,390,12
Багет новый_batch_3,Выпекание,382,407,25
